date;URL;tag;description
2023-04-05;https://twitter.com/npr, https://twitter.com/ggreenwald/status/1643726226761056256;authoritarianism;Twitter designates NPR as “US state-affiliated media”, an objectively true assertion, to apply this warning label consistently across users from all parts of the world and political ideologies, and the left loses its collective mind. The US government literally has a line item in its budget to give money to NPR. That is the very definition of state-affiliated. Why should foreign nations’ state-funded media be labeled as such, but not the US’s? How is that a fair application of the content moderation standards on the platform? This was exactly Musk’s point in purchasing Twitter: that the American left and its allies were held to one set of standards, and everyone else was held to much more stringent standards. Whatever the standards are, at least as Twitter explicitly states them, they should be applied to everyone equally no matter their class, political affiliation, or any other characterization. The fact that the left is vehemently protesting this reveals that they don’t believe in fairness. They never have. They believe rules are for other people to follow. They believe that state and social institutions are theirs to wield against their opponents. This is the essence of authoritarianism, and it is woven into the fabric of the political left at every level. 
2023-04-05;https://sfstandard.com/criminal-justice/video-appears-to-show-mortally-wounded-cash-app-creator-bob-lee-looking-for-help-in-downtown-san-francisco-after-stabbing/;law enforcement;A wealthy tech founder was stabbed in an affluent neighborhood of San Francisco, dying after futilely calling to passersby for help. Don’t leftists constantly profess how THEY are the ones who believe in the utmost compassion for everyone? Then why didn’t they help this man, one of their own, as he was dying? Maybe it’s because, once they realized he was white (and rich) they thought it would be better if there was one less white man in the world (so he would stop being racist by his mere existence). It turns out that leftists are all selfish cowards. They would rather let someone die than inconvenience themselves, and then they go on the next day and talk about how compassionate they are. This is how you know every leftist talking point is utter bullshit: they talk nonstop about compassion and then implement policies which, in the final full analysis, only enrich themselves and immiserate everyone else, ESPECIALLY the less-privileged groups they most profess to stand for. The Republicans may not openly state that they stand for the ordinary American, but their policies are definitely a lot closer to helping them than the wealth-plundering policies of the Democrats. 
2023-04-05;https://www.axios.com/2023/04/05/trump-critics-indictment-alvin-bragg-mitt-romney;authoritarianism;Trump’s prosecution is so transparently political that even his political foes like Romney are condemning it. How much more obvious can it get that this trial is an abuse of authority when people who stand to benefit from it going forward STILL criticize it? 
2023-04-05;https://www.aljazeera.com/news/2023/4/5/man-kills-four-children-in-axe-attack-at-brazilian-daycare;gun control;The Democrats love to pretend that mass killings will stop if guns are eliminated, but there are examples of mass killings all around the world that don’t involve guns. The problem is not guns but people who want to kill. If they can’t use guns, they’ll use axes. If they can’t use axes, they’ll use cars. If they can’t use cars, they’ll use knives. If they can’t use knives, they’ll use hammers. Do you get the idea, leftists? Does anyone seriously want to propose outlawing all these tools? Of course not. That would be idiotic. The one point on which Democrats are actually right is the call for increased mental health access. The only problem is that many Democrats believe that the funding for government-provided mental health resources should come from reduced law enforcement budget. Law enforcement can be maintained while also spending more on mental health. If society reduces the desire to kill, killings will decrease. 
2023-04-05;https://www.wdam.com/2023/04/05/jones-co-female-behind-bars-performing-sexual-act-with-dog-social-media/;degeneracy;A 19-year-old American woman posted her acts of bestiality on TikTok, showing the depths of the left’s depravity. Now, the left will immediately jump at this and say “well, there’s no evidence she’s on the political left”. True, but does anyone really think a 19-year-old woman on TikTok is somehow a Republican? It doesn’t matter that she lives in Mississippi. Plenty of Democrats live in the south. And look what the left tolerates: part of what the LGBT spectrum now embraces are so-called “xenogenders” in which humans sexually identify as animals. How is bestiality not the logical next, modest step from that? So which side of the political spectrum is more inclined toward bestiality, the sexually conservative right or the sexually degenerate left? 
2023-04-06;https://www.latimes.com/science/story/2023-04-06/masking-up-in-hospitals-didnt-stop-covid-spread-during-omicron-era-without-other-precautions-uk-study-finds;COVID;Masks were proved yet again, in the latest release of real data, to be completely useless in sopping the transmission of COVID. It has been established for years now that the SARS-CoV-2 virus is smaller than the pores in most, if not all, medical facial masks. And yet despite this fact, COVID controls apologists continued to invent far-fetched lines of argument to justify why masks were still effective. Now the data is conclusive: masks do nothing to stop the transmission of COVID, and never have. To this day there are institutions and organizations that continue to mandate masks. Some will likely continue to do so. There is absolutely no scientific basis for doing so, especially considering that there are negative consequences for wearing masks, from inducing people to touch their face, to lower oxygen intake, to arrested socio-linguistic development in grade-school students, to the growth of fungus on the face. All of these were dismissed as immaterial compared to the risk of COVID. It turns out the mask zealots were the ones taking a risk. Ironic since they claimed to revere “The Science”, and yet never stopped to consider real science and real data.
2023-04-06;https://krdo.com/top-stories/2023/04/06/manifesto-details-former-students-plans-to-carry-out-multiple-colorado-springs-school-shootings/;authoritarianism;Mere weeks after a transgender shooter killed 6 people at a Christian school, and only days after a demonstration called for trans people to take “vengeance”, another transgender teenager was arrested for planning a school shooting in the notably conservative city of Colorado Springs, Colorado. What an interesting coincidence that a trans person kills people who are statistically more likely to be conservative (Christians in Tennessee), and then leftists mount a “Trans Day of Vengeance” (which, of course, isn’t canceled for being in poor taste after a trans person kills 6 people), and then another trans kid prepares to mount their own school shooting in a conservative city. Of course, the Democrats will insist that it is just that: a coincidence. Meanwhile, they link every shooting where racial minorities are killed together and claim that they’re all part of a systematic right-wing domestic terror plot. Never mind that, on cursory examination, many of these shootings can be ruled out as being hate-motivated against nonwhite individuals. For example, the Buffalo shooter who killed a dozen black people explicitly stated in his manifesto that he identified as a “left authoritarian” (seems unlikely he was a right-winger, then). For another example, writings recovered from the man who killed Asian women in massage parlors shows that he held a grudge against women who work in massage parlors, not Asian women. So, for those keeping score at home, under the left’s rules, if victims were coincidentally nonwhite or the shooter is a leftist, it’s still part of a right-wing terror movement, but if all the shooters are trans and all the victims are conservatives—all while the left is calling for trans people to exact “vengeance”—then how DARE anyone suggest that there is a left-wing terror movement. Does nobody see where this is going? The left is trying to push us to the ultimate realization of Herbert Marcuse’s “Essay on Repressive Tolerance”: where the left is at liberty to kill their opponents with impunity, and if said opponents dare object in the mildest terms, they are censored, rendered financially destitute, and imprisoned. 
2023-04-06;https://www2.ed.gov/about/offices/list/ocr/docs/t9-ath-nprm.pdf;identity;The Biden administration is moving to force all schools in all states to include “trans girls” (who are genetically males and thus benefit from the augmented musculature of human male sexual dimorphism) in girls’ sports, where they will invariably dominate female students in athletics. Imagine what would happen if every school included trans girls on their girls’ sports teams? Female athletes would never be able to reach the highest levels of competition ever again. It is one thing to mandate that there is some athletic outlet for trans girls, but not at the expense of female athletes. Trans girls can have their own league, which would put all competitors on a level playing field, as is the entire rationale behind splitting boys’ from girls’ sports in the first place. In every instance in which a trans girl or woman athlete is admitted into a traditional girls’/women’s league, they dominate the vast majority of competitors, if not outright take first place by a wide margin. Trans swimmer Lia Thomas crushed the competition. Trans UFC fighter Fallon Fox defeated an opponent so brutally that the opponent suffered a fractured skull. Title IX is about fairness. How forcing female athletes to up against males who take some estrogen fair?
2023-04-07;https://apnews.com/article/tennessee-lawmakers-expulsion-d3f40559c56a051eec49e416a7b5dade;authoritarianism;The Tennessee state legislature expelled 2 Democrat members who joined gun control protesters who burst onto the floor of the chamber and disrupted government business. Wasn’t one of the accusations against the January 6 Rioters that they illegally disrupted the business of Congress? How is this any different? Actually, it is different in that the Republicans were much more lenient against the expelled Democrats. Instead of charging them with a crime, they simply kicked them out of office. The seats will probably remain in Democrat hands, as a special election will probably replace the 2 expelled Democrats with 2 different Democrats. So this is not a political ploy by the Republicans because it won’t get them anywhere. It’s about insisting on respect for the institution of government, and hashing out differences using civil debate. There are likely many more Democrat members of the Tennessee legislature who hold the same views on gun control as their expelled colleagues, but the difference is that the former voiced their perspective civilly, and so remain in the legislature. But the rabid left does not acknowledge such critical distinctions. They just see their side suffering consequences for their childish and irreverent actions, so they perceive it as a brutal attack on their politics. So here we see yet another pro-left double-standard: if the right disrupts government business, they go to prison and we all accept it, but if the left disrupts government business and get expelled, the left throws a tantrum. 
2023-04-07;https://www.aljazeera.com/news/2023/4/7/china-sends-warships-and-aircraft-around-taiwan-for-second-day;geopolitics;China is circling Taiwan ever more aggressively, all because of the continued weakness from Biden. It’s looking more likely by the day that Biden will go down in history as the president who lost Taiwan, letting the last chance at a democratic China be snuffed out. 
2023-04-09;https://www.whitehouse.gov/disclosures/visitor-logs/;corruption;The Biden White House visitor logs show that George Soros’s son, Alexander, made 14 visits in 2022. It should be alarming that a close associate of ANY influential billionaire is visiting the president more than once a month. But it is even more alarming when the billionaire in question is a well-known radical left-wing ideologue. The mainstream press was (rightly) vocal about close associations between Trump and unsavory right-wing figures. But when when Biden is cavorting with known advocates of radical left-wing views, the mainstream press has nothing to say. Interesting how the press will sharply criticize right extremism, but ignore right extremism completely. This is just one more data point showing that the press is the unofficial organ of the Democrats. 
2023-04-10;https://thepostmillennial.com/sniffer-in-chief-biden-leans-in-little-girl-during-white-house-easter-egg-roll-says-hell-run-in-2024;hypocrisy;Some Democrats still haven’t stopped condemning Trump for alleged sexual misconduct, claims supported only by the unverified claims of victims, while Biden is caught on camera sexually harassing a child. According to video evidence alone, Biden has non-consensually touched girls dozens of times. This meets the definition of sexual harassment by any company’s left-leaning HR department standards. If a Trump was caught on camera even ONCE doing what Biden has done numerous times, the Democrats would be starting a new round of impeachment or criminal prosecution. Yet when Biden does it, no one on the left utters the faintest peep of criticism. The Democrats never again get to claim that they care about stopping sexual assault against women, at least not until Biden is behind bars. 
2023-04-10;https://twitter.com/Weaponization/status/1645478587741372431;authoritarianism;A Congressional committee has discovered that the FBI sent at least one undercover agent to at least one Catholic church, with a high likelihood that this was not an isolated incident. As has become unsurprising by now, the Democrats and their loyal state enforcers, the FBI, have made targets out of anyone who dissents. The FBI has targeted parents who oppose the sexually explicit content featured in schools, men who are depressed after feminist-controlled culture tells them they’re the problem (just for being men, which meets the definition of sexism), and now anyone who subscribes to one of the world’s major religions. This is a flagrant violation of the First Amendment, as the Democrats reasonably argued in regards to the FBI infiltration of mosques under Bush. So apparently, according to the left, it’s wrong to spy on Muslims in mosques, but it’s A-OK to spy on Catholics in churches. Under the Democrats, the First Amendment (and the Bill of Rights more broadly) only apply to their favored groups, and are to be denied to disfavored groups. How is this anything other than authoritarian? 
2023-04-10;https://www.axios.com/2023/04/10/justin-jones-tennessee-three-reinstated-nashville;authoritarianism;The Democrats, who claim to be the guardians of democracy, voted back the expelled Tennessee state representative who joined protesters in disrupting the business of fellow duly elected representatives. Republicans in that chamber expelled 3 Democrats who joined with protesters in storming the floor of the chamber and bringing legislative business to a halt, for the reason that such behavior is an affront to democratically elected representatives who have a right to do the public’s business. It also posed an extreme security risk, as the protesters could have been armed and physically harmed the members present. Republicans did not expel all Democrats, nor did they expel anyone purely for their pro-gun control views. They merely expelled those who refused to debate within the civil, established bound of the chamber. The expelled members’ districts were free to elevate another pro-gun control Democrat, so long as that Democrat adhered to the rules of order. Instead, the left-wing constituents of one district re-elected the same individual who was expelled. It is clear that Democrats and their supporters do not respect the democratic process, in which rules are follow so all representatives of the people can be heard. It’s pretty hypocritical when the people who accuse the January 6 rioters of not respecting democracy (in that instance, on some modestly reasonable grounds) not only elect a representative who disrupts legislative business in the same way, but then RE-elects that same representative. Imagine if a Republican in Congress had joined the January 6 rioters, been expelled from Congress, and then was reelected: the Democrats, their supporters, and the press would lose their minds. They would call it terrorism. They would stop at nothing to hunt down that Republican and anyone who supported them. Yet when the shoe is on the other foot and the Democrats do exactly this, disrupting democracy is seen as a noble act. This is the Iron Law of Woke Projection at its clearest: whatever act by the right that the left throws a tantrum over is EXACTLY what the left will insist it has a right to do. Protesters who haven’t gone through a security check storming the legislature is, for the left, OK when the left does it, deserving ruthless prosecution when the left does it. How is this not authoritarianism? This is exactly the behavior of communist dictatorships: the left is allowed to bring down the power of the state on any dissenters, no matter how peaceful. 
2023-04-10;https://www.theadvocate.com/baton_rouge/news/politics/legislature/another-louisiana-house-democrat-has-switched-to-gop/article_ac78be0c-d7bc-11ed-95aa-e3d462777bb0.html;authoritarianism;Multiple Louisiana state representatives have switched parties from Democrat to Republican. While the legislator did not state the reason for his change in affiliation, there are no shortage of possible reasons. The Democrats have now become the party of authoritarianism, the party of racism, and the party of lawlessness (as the trove of examples in this archive make undeniably clear). Why would anyone of any moral character associate with the Democrats? The trend in the last couple of years has been for figures to leave the Democrats, not the Republicans. Gabbard and Sinema also both left the Democrats to register as independents. If the Republicans were the evil, authoritarian party, wouldn’t the trend be for Republicans to leave and become Democrats? If the Democrats are so noble, just, and true, why are they losing so many members? 
2023-04-11;https://www.nyc.gov/assets/doh/downloads/pdf/immigrant-health/asylum-seeker-dear-colleague.pdf;immigration;The New York City Department of Health and Mental Hygiene has advised city doctors that illegal migrants are likely missing key immunizations, including those which are considered essential and have impeccable safety records. The letter notes that roughly 50,000 illegal migrants have arrived in New York in the last year, a massive influx by any measure. Regardless of what the Democrat-dominated city elects to do, it comes at a cost to American taxpayers. Either these illegal migrants will be vaccinated using public money and resources which could otherwise go to vulnerable Americans (natural-born and naturalized), or they will be left untreated and risk spreading dangerous illnesses to immunocrompromised Americans—didn’t Democrats say they cared SO much about immunocompromised Americans? Moreover, isn’t it interesting that New York coerced American citizens in the city into getting the COVID shot, yet these migrants are exempt from a similar requirement? How does that make any sense? Medical autonomy should extend to everyone, no matter their citizenship or immigration status, but how does it make any sense to accord more freedoms to foreigners who crossed into the country illegally than to Americans (and lawful permanent residents, etc.)? Even by authoritarian Democrat logic, it would make more sense to require EVERYONE to get vaccinations, regardless of immigration status, than to let one group arbitrarily off the hook. If they had migrated legally—whether obtaining naturalization, a green card, a visa, or legal asylum status (which requires paperwork and not just crossing the border and telling a sob story)—there would be nothing objectionable about offering them taxpayer funded public health resources. At the barest of bare minimums, illegal migrants shouldn’t be treated BETTER than Americans. This just shows where Democrats’ priorities are. It helps their wealthy donors to have more illegal migrants, who can be blackmailed into accepting sub-minimum wage. 
2023-04-12;https://www.axios.com/2023/04/12/liz-harris-arizona-house-expulsion;authoritarianism;Republicans expelled their own member of the Arizona state House for behavior unbecoming of the chamber, just weeks after the left (in reaction to the Tennessee legislature’s expulsion of 3 Democrats who helped protesters disrupt government business) argued that Republicans only expel Democrats for partisan gain. It turns out Republicans have standards of behavior, to which they hold their own members as well as Democrats. This is more Iron Law of Woke projection: the left are the ones who would use expulsion to destroy the right, and would never expel their own member no matter how grave the offense. They won’t even verbally criticize Biden for groping underage girls, so it is clear they have no morals whatsoever. Instead the left spreads the lie that Republicans have no morals, only for the lie to be readily exposed. 
2023-04-12;https://www.aljazeera.com/news/2023/4/12/second-tennessee-lawmaker-to-return-to-chamber-after-explusion;authoritarianism;The second of three districts whose Tennessee House member was expelled for helping protesters unlawfully disrupt government business voted the expelled member back into the chamber. This is more evidence that the Democrats don’t respect democracy, despite histrionically claiming the contrary. Again, they could have voted in another Democrat as fiercely committed to their left-wing values, but who respects the rules of order (which are established so that every constituency’s representatives may have their views aired). 
2023-04-12;https://www.axios.com/2023/04/12/house-democrats-winning-wealthier-districts-middle-class-gop;identity;Voting patterns continue to trend toward the Republicans being the party of the working class, and the Democrats being the party of the wealthy. The data undeniably illustrates that the Democrats are the party of the elites: FEC filings show that the vast majority of employees at the top tech companies donate to Democrats, and polling shows that most journalists, entertainers, academics, and educators support the Democrats. In 2020, Biden won Georgia because he secured the wealthy suburban counties surrounding Atlanta. These are people whose cultural and social preferences differ vastly from the those of the working class. The wealthy elites can afford to defund the police and redirect their savings on taxes to private security, while the working class requires police to combat violence in their neighborhoods. The wealthy elites love illegal immigration because it gives them access to a workforce they can blackmail into accepting sub-minimum wage (or face deportation), while the working class is made of these very blackmailed immigrants or must race to the bottom of the earning scale to compete with them for employment (Sanders, to his credit, agrees with this, stating that open borders favor the elites). The Democrats’ policies don’t help the working class at all, yet they have the audacity to lie in claiming to stand for them. This lie is revealing itself more and more with every poll and every election, though. When this happens, though, the Democrats resort to race-baiting, pitting race against race in spite of their common heritage as Americans. The radical left of yesteryear saw through this as the pro-elite ploy it is: Bill Ayers worked to unite working-class whites and blacks who were encouraged by the wealthy elites to hate each other and not unite against the elites. So who is really on the side of the working American: the Republicans, who don’t play the identity politics game and instead focus on the economy and public safety, or the Democrats, who let neighborhoods descend into lawlessness and turn race against race while they line their pockets? 
2023-04-12;https://www.psypost.org/2023/04/incels-tend-to-have-a-desolate-social-environment-and-are-more-likely-to-internalize-rejection-study-finds-76985;authoritarianism;The left and the mainstream press paint “incel” men as blaming their loneliness on women, yet studies show that “incel” men are more likely than the average man to blame their romantic failures (and resulting isolation) on their own shortcomings. If the media’s portrait of the “incel” man was accurate, that they view women as the source of their romantic failures, then “incel” men should be LESS likely to blame themselves for said failures. But instead, the real science shows the opposite is true. “Incel” men are more likely to see the answer to their problems in self-improvement, which is something everyone should be able to get behind. So why is the media perpetuating the myth that incels blame women for all of their problems? Because the media serves the Democrats, and the Democrats serve the feminists, and the feminists cannot stand the fact that their agenda is being shown to be as destructive to society as it is. The mainstreaming of misandry (hatred of men, which spell-checking software doesn’t even think is a real word!) by feminists correlates with men developing addictions, becoming clinically depressed, and killing themselves at higher rates than ever before. But they can never let this fact enter the mainstream American consciousness, so they order their loyal servants in the media to paint men who are skeptical of the feminist cultural ascendancy as the problem. 
2023-04-12;https://www.axios.com/2023/04/12/dianne-feinstein-resign-absence-judges;authoritarianism;The Democrats are so heartless, and so hostile to democracy, that many of them are demanding that one of their own members step down because her medical leave is costing them votes in the Senate. The state of California duly chose Feinstein to represent them in the highest legislature in the land. That is their democratic will. But because Democrats aren’t getting what they want, they dismiss Californians’ democratic will as irrelevant and inconvenient. To Democrats, the self-appointed “Defenders of Democracy”, the democratic process means nothing. They will kick out one of their own whom millions voted for just so they can get their way. This is a trend in the Democratic Party, and why the Democrats are no friends of democracy. In 2016, the party elites used everything in their power to keep Sanders from winning their party nomination. The very fact that the Democratic Party uses “superdelegates”, party elites who can cast votes on par with electoral votes from state primary elections, shows that they have no respect for the popular will. Meanwhile, the Republicans allowed n outsider, Trump, to compete fairly among them, and they respected the outcome when he won their nomination. Democracy means nothing to Democrats when it stands between them and their agenda. It’s high time the Democrats explain to Americans how exactly the Republicans are the ones who hate democracy. 
2023-04-12;https://seymourhersh.substack.com/p/trading-with-the-enemy;corruption;According to one of the most distinguished journalists of our time, Hersh, Ukrainian officials are embezzling millions of dollars from the aid sent by the US. What a coincidence: Ukraine’s Burisma (an oil company) pays Hunter Biden (who does not have any subject matter expertise on oil) millions of dollars, and then Biden hands Ukrainian officials (some of the most corrupt in the Western world) millions of dollars to skim. It sure looks like quid pro quo to anyone capable of rational thought. But even if, against all odds, that’s not what’s going on, it still shows that Biden is too stupid to keep from wasting American aid dollars. He should have realized that officials in the infamously corrupt Ukrainian government would skim money, and taken steps to prevent this from happening. But the entire premise behind America’s massive involvement in the conflict, along with sticking it to Russia for supposedly single-handedly making Trump president (a victory which the Democrats deny had ANYTHING to do with Clinton being the least likable candidate in generations), is protecting the Biden family cashflow. Providing aid money which you KNOW will be embezzled is theft, specifically of American tax dollars. Democrats went on and on about Trump’s corruption, so they really ought to explain how this isn’t significantly worse corruption than anything Trump may or may not have done. 
2023-04-12;https://www.aljazeera.com/news/2023/4/12/leaked-pentagon-documents-what-are-the-major-takeaways;corruption;The Biden administration swore to Americans that it wasn’t sending troops to Ukraine, but newly leaked US intelligence documents show that Biden deployed special forces to Ukraine. Most Americans do not want troops in Ukraine. Biden indicated he would honor these wishes, and then betrayed that promise when he thought no one was looking. And again, it is proven that he and his family have a personal stake in Ukraine: a Ukrainian oil company is paying his son, who knows nothing about oil, so if Ukraine falls, that income dries up. So Biden is not only violating Americans’ wishes in putting troops in Ukraine, but he is risking escalation with a nuclear armed state in that state’s sphere of influence, all so his son can make a buck. Explain, Democrats, how this isn’t worse than the worst thing Trump ever did. 
2023-04-14;https://www.aljazeera.com/economy/2023/4/14/jpmorgan-chase-profits-jump-52-amid-banking-turmoil;corruption;JP Morgan Chase, whose CEO Dimon is close associates with Obama, saw a 52% increase in profits during the recent banking sector turmoil precipitated by Signature Bank’s and SVB’s liquidity crisis, which the Biden administration intervened in to a significant degree. Instead of bailing out these 2 banks to cover them until they could produce enough liquid assets (they had the assets, but they simply couldn’t liquidate them fast enough to cover demand), Biden’s Treasury let the banks collapse and then facilitated their sale to larger banks. So large banks like Chase saw their mid-sized competition, with the help of the Biden administration, tank and get absorbed into larger banks. It sure is an interesting pattern of events and beneficiaries, isn’t it? But go on, Democrats, tell us more about how you stick up for the people!
2023-04-15;https://nypost.com/2023/04/15/jim-jordan-says-biden-prosecution-is-likely/;authoritarianism;Republicans are claiming to already hear from right-leaning local district attorneys that, because of the Trump prosecution in New York, they are planning on prosecuting Biden. America had a stable equilibrium in its political system when all participants honored the unspoken agreement not to prosecute sitting or former presidents. True, it left the door open for certain abuses, but it had the important benefit of limiting the arenas in which political squabbling could take place. While this understanding technically gave presidents a blank check to engage in lawbreaking, this pitfall was seen as more than outweighed by the stability granted by not weaponizing the law against political opponents in the highest office. Thus, presidents had the breathing room to govern, an especially important outcome once the Untied States rose to superpower status and had a just and peaceful world order to help maintain. In prosecuting Trump, the Democrats opened an extremely perilous Pandora’s Box. Now, every president from here on out is fair game for local prosecutors to try to tear down. Granted, this report is an instance of “he said, she said”, but there is no reason to think this isn’t happening. There are thousands of local DAs across the country, so it is likely that at least a handful of them have come around to this way of thinking. And of course, why wouldn’t the Republicans retaliate? In today’s American political culture, largely shaped by the Democrats, there is no reason to pull punches, there is nothing to be gained from taking the moral high ground. If Republicans don’t respond to Democrats in kin (in regards to prosecuting presidents), it would be their own unilateral disarmament, putting them at the Democrats’ mercy. What the Democrats start, they cannot be surprised or outraged that the Republicans finish. If they didn’t want a prosecution of Biden, they shouldn’t have prosecuted Trump. As always, the Democrats are the first to push the envelope, so they are at fault. If the Republicans had made the first move, then the Democrats would be justified in crying foul. But the left’s modus operandi is to see how much they can get away with, so of course they crossed the line first.
2023-04-16;https://twitter.com/Brandon4Chicago/status/1647737808260583424;law enforcement;The radical-left mayor-elect of Chicago proposes addressing the roving mobs of young Chicagoans destroying property and beating bystanders at will by giving them free facilities at taxpayer expense. What message does it send to respond to lawlessness by not prosecuting the lawbreakers and instead giving them free stuff? Any effective parent can tell you that not punishing a child and instead providing more rewards only encourages the bad behavior. Is Johnson so stupid that he doesn’t understand this? Or is it that he knows what he’s doing and doesn’t care at how the city will be ravaged as a result? Neither possibility portends well for Chicago. 
2023-04-17;https://www.axios.com/2023/04/17/poll-americans-independent-republican-democrat;elections;Americans are so fed up with the Democrats that for the first time in almost 20 years, there are as many Democrat-affiliated Americans as Republican-affiliated Americans. The Democrats love to boast about how they are the dominant political power, how they are the future of America, and how the Republicans are fading into obscurity. But then how do the Democrats explain how they’ve fallen farther than the Democrats in terms of evaporating political support? The Republicans may well disappear, but by the same metric, the Democrats will, too. 
2023-04-17;https://www.aljazeera.com/economy/2023/4/17/us-financial-institutions-hit-by-deposit-flight;economy;Under the Biden administration, which swears it has the economy totally under control, smaller banks are now seeing their depositors rapidly pull out their money. If the economy were just fine, shouldn’t that not be happening? Biden is so stupid that he doesn’t understand that his decision to extend FDIC insurance to all deposits just encourages the very thing he is (or at least claims to be and should be) trying to stop: bank runs. If you cover one bank run, it signals to depositors that you’ll cover all bank runs. And because the conditions that inspired the bank run haven’t improved, there was already desire to pull money from banks. Same preexisting desire to run on banks plus increased chances of the success of a bank run equals more bank runs. A 9-year-old could’ve deduced that much, yet somehow the president of the United States just couldn’t see that coming. Does that sound like good leadership to anyone who can think rationally? Or is it that he’s not stupid and this is part of a strategy? It sure is interesting the way that the depositors who flee from regional banks seem to go running to big banks, banks which donate extensively to Democrats. How does anyone trust the Democrats to side with ordinary Americans?
2023-04-18;https://thepostmillennial.com/twitter-to-encrypt-dms-after-revealing-us-govt-had-full-access-to-private-messages-elon-musk;authoritarianism;After years of Twitter users begging for encrypted messaging, Musk announced that Twitter would be encrypting direct messages (DMs) between users, the lack of which enabled government spying and thus chilling of free speech on the platform. Didn’t the left say Musk aligning Twitter with free speech would pose a threat to democracy? What’s threatening to democracy about protecting the privacy of users’ messages to one another? 
2023-04-18;https://twitter.com/TPostMillennial/status/1648358530926141441;identity;Biden’s Secretary of Education, whose duties include ensuring the proper application of Title IX which prohibits sex discrimination in education, refused after multiple promptings to define what a woman is. How is the Secretary of Education supposed to enforce Title IX to prevent discrimination against women if he can’t define what a woman is? I thought Democrats were vehemently against sexism. They’re going to have a tough job stopping sexism if they are unable (or unwilling) to define the sexes. More importantly, how is it not sexist to steadfastly refuse to define the term “woman”? The left loves to talk about “erasure” of their identity group. How is refusing to define “woman” anything other than an erasure of women? This is only further proof that the Democrats simply use and discard identity groups to further their ends. Women don’t matter to Democrats, only what wielding women as a political instrument can gain for them. It’s hard to think of anything more sexist than this increasingly common attitude among Democrats. 
2023-04-19;https://lawfilesext.leg.wa.gov/biennium/2023-24/Pdf/Bills/Senate%20Passed%20Legislature/5599-S.PL.pdf;identity;The state of Washington has passed a bill that allows shelters for transgender youth to withhold the child’s whereabouts from their parents. The sole purpose of this bill is to drive a wedge between parents and children who identify as transgender. Children are not allowed to consent to many activities which adults are perfectly free to do. For instance, children cannot drink, join the military, consent to sexual intercourse. This is because society has traditionally held the uncontroversial and scientifically supported view that children do not have the cognitive development to make serious life choices for themselves. There are activities which children cannot consent to but which they may still undertake as long as their parents provide proxy consent. If a child is truly set on undergoing a gender transition, and their parents are supportive, there is nothing stopping the parents from providing proxy consent to such medical procedures. The whole point of this legal age of consent construct is to prevent children from unilaterally making life-altering decisions which they may later come to regret. So who does this bill serve? Children whose parents have misgivings about gender transition serious enough to withhold consent. Now, however, Washington state is signaling to children that, if they wan to transition and their parents withhold consent, they can just run away and the state will hold them hostage from their parents until their parents consent to the procedure. If there truly IS serious abuse in the family, there is already a mechanism for a child to request foster care or (if they are old enough) emancipate themselves. Parents are duly notified, and have the right to legal proceeding and appeal, but the child is still afforded recourse from abuse. But with this bill, children who want to gender transition against the judgment of their parents have a fast track that circumvents the process of foster care, emancipation, etc. Transgenderism is demonstrably a fad among young people, a fad which many of them will come to regret, and instead of allowing parents to serve as the check on dangerous fads that they have been for centuries, the Democrats of Washington state see it as their duty to enable this fad... a fad which overwhelmingly benefits the Democrats. Democrats are not above enabling children to flee parents into the arms of the state. It bears noting that the authoritarian movements of the 20th century, fascism and communism, both encouraged the youth to declare their first allegiance to the party, above that to their parents. And these horrifying movements flourished precisely to the degree that they were successful in driving children from their parents arms and into the party’s. How is Washington state’s Democrats, via this soon-to-become-law, any different? 
2023-04-17;https://twitter.com/paulajean2020/status/1648125352890314752;authoritarianism;Yet another politician has left the Democrats to join the Republicans (this time in battleground state West Virginia). If the Democrats are so righteous, and the Republicans are so clearly the party of bigotry and fascism, then why are so many Democrats switching to the Republican party? In fact, if the Democrats’ narrative was true, there shouldn’t be ANYONE joining the Republicans. And yet there are. Most people know fascism when they see it. Most Americans are against it. There must be something really wrong with the Democrats if they yell “fascist!” at the Republicans and yet still lose party members to the GOP. 
2023-04-20;https://www.racket.news/p/house-democrats-have-lost-their-minds;authoritarianism;The Democrats are now threatening journalist Taibbi, who exposed their censorship coordination with Twitter, with prison based on the fabrications of their media attack dog Hasan. As part of his Twitter Files reporting, Taibbi erroneously conflated two agencies, CIS and CISA. As the basis for his Congressional testimony, Taibbi referenced the whole body of his Twitter Files work. When he had the mistake pointed out to him, he hastily corrected it. More importantly, although the particulars of that one tweet were incorrect (and only unintentionally so), he maintained that this error was immaterial to the substance of his testimony to Congress: he maintains that if any of his statements were challenged, he would be able to provide a document in his possession which established the veracity of his statements. And even so, the law against perjury before Congress is not intended to persecute journalists for every mistake, but to prevent the intentional covering up of serious truths, to the harm of the American people. Taibbi neither broke the letter nor spirit of the law. The only reason Democrats are seizing on a minor factual error to try and get Taibbi for perjury is because he exposed their illegal authoritarian censorship. The Democrats raked Trump over the coals for calling journalists “the enemy of the people”. Explain, Democrats, how threatening a journalist with prison isn’t significantly worse. What the Democrats have done in threatening Taibbi is exactly what authoritarian countries like China and Russia do. 
